Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,,,,,*See Below
,,,,,CPT Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,01A,kg,Acrylic copolymers,,
,09G,kg,Other,,
3906.90.09,,,Other,Free,Free
,01B,kg,Acrylic copolymers,,
,09H,kg,Other,,
39.07,,,"Polyacetals, other polyethers and epoxide resins, in primary forms;",,
,,,"polycarbonates, alkyd resins, polyallyl esters and other polyesters,",,
,,,in primary forms:,,
3907.1,,,Polyacetals:,,
3907.10.01,00B,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3907.10.09,00C,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,Other polyethers:,,
3907.21,,,Bis(polyoxyethylene) methylphosphonate:,,
3907.21.01,00L,kg," Blocks of irregular shapes, lumps powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
,,,"Polyacetals, other polyethers and epoxide resins, etc.continued",,
,,,Other polyetherscontinued,,
,,,Bis(polyoxyethylene) methylphosphonatecontinued,,
3907.21.09,00A,kg,Other,5,Free
,,,,,*See Below
,,,,,CPT Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
3907.29,,,Other:,,
3907.29.01,00G,kg,"Blocks of irregular shapes, lumps powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3907.29.09,00H,kg,Other,5,Free
,,,,,*See Below
,,,,,CPT Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
3907.3,,,Epoxide resins:,,
3907.30.01,00K,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3907.30.09,,,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,01J,kg,In aqueous dispersion,,
,09D,kg,Other,,
3907.4,,,Polycarbonates:,,
3907.40.01,00C,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3907.40.09,00D,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
3907.5,,,Alkyd resins:,,
3907.50.01,00G,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3907.50.09,00H,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Poly(ethylene terephthalate):,,
3907.61,,,Having a viscosity number of 78 ml/g or higher:,,
3907.61.10,10A,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3907.61.90,10E,kg,Other,5,Free
,,,,,*See below
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
3907.69,,,Other:,,
3907.69.10,10H,kg," Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3907.69.90,10A,kg,Other,5,Free
,,,,,*See below
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
3907.7,,,Poly(lactic acid):,,
3907.70.01,00D,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3907.70.09,00E,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Polyacetals, other polyethers and epoxide resins, etc.continued",,
,,,Other polyesters:,,
3907.91,,,Unsaturated:,,
3907.91.01,00F,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3907.91.09,00G,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 5
,,,,,1/2025 5
3907.99,,,Other:,,
3907.99.01,10K,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
,,,Other:,,
3907.99.10,10J,kg,Thermoplastic liquid crystal aromatic polyester copolymers,Free,Free
3907.99.90,10B,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
39.08,,,Polyamides in primary forms:,,
3908.1,,,"Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12:",,
3908.10.01,00L,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3908.10.09,00A,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
3908.9,,,Other:,,
3908.90.01,00K,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3908.90.09,00L,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
39.09,,,"Amino-resins, phenolic resins and polyurethanes, in primary forms:",,
3909.1,,,Urea resins; thiourea resins:,,
3909.10.01,00J,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3909.10.09,00K,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
3909.2,,,Melamine resins:,,
3909.20.01,00B,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3909.20.09,,,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,01A,kg,In aqueous dispersion,,
,09G,kg,Other,,
,,,Other amino-resins :,,
3909.31,,,"Poly(methylene phenyl isocyanate) (crude MDI, polymeric MDI):",,
3909.31.10,10G,kg," Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3909.31.90,10L,kg,Other,5,Free
,,,,,*See below
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
3909.39,,,Other:,,
3909.39.10,10C,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3909.39.90,10G,kg,Other,5,Free
,,,,,*See below
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,"Amino-resins, phenolic resins and polyurethanes, etc.continued",,
3909.4,,,Phenolic resins:,,
3909.40.01,00K,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3909.40.09,00L,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
3909.5,,,Polyurethanes:,,
3909.50.01,00C,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3909.50.09,,,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 5
,,,,,1/2025 5
,,,Containing hydrofluorocarbons:,,
,10A,kg,"Containing 1,1,1,3,3-Pentafluoropropane (HFC-245fa)",,
,20J,kg,Polyurethanes containing 49% HFC-245fa and 51% HFC-365mfc,,
,40C,kg,Polyurethanes containing 13% HFC-227ea and 87% HFC-365mfc,,
,50L,kg,Other,,
,90K,kg,Other,,
39.1,,,,,
3910,,,Silicones in primary forms:,,
3910.00.01,00J,kg,"Blocks of irregular shape, lumps, powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3910.00.09,,,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 5
,,,,,1/2025 5
,,,In aerosol containers:,,
,02F,No.,Containing chlorofluorocarbons,,
,08E,No.,Other,,
,19L,kg,Other,,
39.11,,,"Petroleum resins, coumarone-indene resins, polyterpenes,",,
,,,"polysulphides, polysulphones and other products specified in Note 3 to",,
,,,"this Chapter, not elsewhere specified or included, in primary forms:",,
3911.10.00,00D,kg,"Petroleum resins, coumarone, indene or coumarone-indene resins and",,
,,,polyterpenes,Free,Free
3911.2,,,"Poly(1,3-phenylene methylphosphonate):",,
3911.20.01,00D,kg," Blocks of irregular shapes, lumps powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3911.20.09,00E,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
3911.9,,,Other:,,
3911.90.01,10G,kg," Blocks of irregular shapes, lumps powders (including moulding",,
,,,"powders), granules, flakes and similar bulk forms",Free,Free
3911.90.09,10H,kg,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
39.12,,,"Cellulose and its chemical derivatives, not elsewhere specified or",,
,,,"included, in primary forms:",,
,,,Cellulose acetates:,,
3912.11.00,00G,kg,Non-plasticised,Free,Free
3912.12.00,00A,kg,Plasticised,Free,Free
3912.20.00,00F,kg,Cellulose nitrates (including collodions),Free,Free
,,,Cellulose ethers:,,
3912.31.00,00D,kg,Carboxymethylcellulose and its salts,Free,Free
3912.39.00,,,Other,Free,Free
,01J,kg,Non-plasticised,,
,09D,kg,Plasticised,,
,,,"Cellulose and its chemical derivatives, not elsewhere, etc.continued",,
3912.90.00,,,Other,Free,Free
,01K,kg,Regenerated cellulose,,
,,,Other:,,
,11G,kg,Non-plasticised,,
,19B,kg,Plasticised,,
39.13,,,"Natural polymers (for example, alginic acid) and modified natural",,
,,,"polymers (for example, hardened proteins, chemical derivatives of",,
,,,"natural rubber), not elsewhere specified or included, in primary",,
,,,forms:,,
3913.10.00,00L,kg,"Alginic acid, its salts and esters",Free,Free
3913.90.00,,,Other,Free,Free
,01H,kg,Chemical derivatives of natural rubber,,
,09C,kg,Other,,
39.14,,,,,
3914.00.00,00E,kg,"Ion-exchangers based on polymers of headings 39.01 to 39.13, in",,
,,,primary forms,Free,Free
,,,"II.- WASTE, PARINGSAND SCRAP; SEMI-MANUFACTURES;",,
,,,ARTICLES,,
39.15,,,"Waste, parings and scrap, of plastics:",,
3915.10.00,00G,kg,Of polymers of ethylene,Free,Free
3915.20.00,00L,kg,Of polymers of styrene,Free,Free
3915.30.00,00D,kg,Of polymers of vinyl chloride,Free,Free
3915.90.00,00F,kg,Of other plastics,Free,Free
39.16,,,"Monofilament of which any cross-sectional dimension exceeds 1 mm,",,
,,,"rods, sticks and profile shapes, whether or not surface-worked but not",,
,,,"otherwise worked, of plastics:",,
3916.10.00,00E,kg,Of polymers of ethylene,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
 3916.20.00,00J,kg,Of polymers of vinyl chloride,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3916.90.00,,,Of other plastics,5,Free
,,,,,*See Below
,,,,,CA Free
,01B,kg,Of regenerated cellulose,,
,09H,kg,Of other plastics,,
39.17,,,"Tubes, pipes and hoses, and fittings therefor (for example, joints,",,
,,,"elbows, flanges), of plastics:",,
3917.1,,,Artificial guts (sausage casings) of hardened protein or of cellulosic,,
,,,materials:,,
3917.10.01,00K,kg,Of hardened proteins,Free,Free
3917.10.09,,,Of cellulosic materials,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01J,kg,Of regenerated cellulose,,
,09D,kg,Of other cellulosic materials,,
,,,"Tubes, pipes and hoses, rigid:",,
3917.21.00,00A,kg,Of polymers of ethylene,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3917.22.00,00F,kg,Of polymers of propylene,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Tubes, pipes and hoses, and fittings therefor, etc.continued",,
,,,"Tubes, pipes and hoses, rigidcontinued",,
3917.23.00,00L,kg,Of polymers of vinyl chloride,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3917.29,,,Of other plastics:,,
3917.29.01,00D,kg,Of hardened proteins,Free,Free
,,,Other:,,
3917.29.11,00K,kg,Of polycarbonates,Free,Free
3917.29.19,00L,kg,Of acrylic polymers,Free,Free
3917.29.29,,,Of other plastics,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01D,kg,Of regenerated cellulose,,
,09K,kg,Of other plastics,,
,,,"Other tubes, pipes and hoses:",,
3917.31.00,,,"Flexible tubes, pipes and hoses, having a minimum burst pressure of",,
,,,27.6 MPa,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Of polymers of ethylene:,,
,02A,kg,Convoluted or corrugated tubes,,
,08L,kg,Other,,
,,,Of polymers of vinyl chloride:,,
,11L,kg,Convoluted or corrugated tubes,,
,18H,kg,Other,,
,,,Of polymers of propylene:,,
,21H,kg,Convoluted or corrugated tubes,,
,29C,kg,Other,,
,,,Of polyamides:,,
,31E,kg,Convoluted or corrugated tubes,,
,39L,kg,Other,,
,,,Of polymers of vinylidine fluorides:,,
,41B,kg,Convoluted or corrugated tubes,,
,49H,kg,Other,,
,59E,kg,Of other plastics,,
3917.32,,,"Other, not reinforced or otherwise combined with other materials,",,
,,,without fittings:,,
3917.32.02,00B,kg,"Sausage casings, unprinted",Free,Free
,,,"Tubes, pipes and hoses, and fittings therefor, etc.continued",,
,,,"Other tubes, pipes and hosescontinued",,
,,,"Other, not reinforced or otherwise combined with, etc.continued",,
3917.32.08,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Layflat:,,
,,,Of polymers of ethylene:,,
,02G,kg,Convoluted or corrugated tubes,,
,05A,kg,Other,,
,,,Of polymers of vinyl chloride:,,
,12D,kg,Convoluted or corrugated tubes,,
,15J,kg,Other,,
,,,Of polymers of propylene:,,
,22A,kg,Convoluted or corrugated tubes,,
,25F,kg,Other,,
,,,Of polyamides:,,
,32J,kg,Convoluted or corrugated tubes,,
,35C,kg,Other,,
,,,Of polymers of vinylidine fluorides:,,
,41H,kg,Convoluted or corrugated tubes,,
,45L,kg,Other,,
,49C,kg,Of other plastics,,
,,,Other:,,
,,,Of polymers of ethylene:,,
,51E,kg,Convoluted or corrugated tubes,,
,55H,kg,Other,,
,,,Of polymers of vinyl chloride:,,
,61B,kg,Convoluted or corrugated tubes,,
,65E,kg,Other,,
,,,Of polymers of propylene:,,
,71K,kg,Convoluted or corrugated tubes,,
,75B,kg,Other,,
,,,Of polyamides:,,
,81G,kg,Convoluted or corrugated tubes,,
,85K,kg,Other,,
,,,Of polymers of vinylidine fluorides:,,
,91D,kg,Convoluted or corrugated tubes,,
,95G,kg,Other,,
,99K,kg,Of other plastics,,
3917.33.00,00D,kg,"Other, not reinforced or otherwise combined with other materials,",,
,,,with fittings,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3917.39,,,Other:,,
3917.39.02,00D,kg,"Sausage casings, unprinted",Free,Free
3917.39.08,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Layflat:,,
,01L,kg,Of polymers of ethylene,,
,11H,kg,Of polymers of vinyl chloride,,
,19C,kg,Of other plastics,,
,,,Other:,,
,21E,kg,Of polymers of ethylene,,
,31B,kg,Of polymers of vinyl chloride,,
,39H,kg,Of other plastics,,
3917.40.00,,,Fittings,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Tube and pipe fittings:,,
,02L,kg,Of polymers of ethylene,,
,08K,kg,Of polymers of propylene,,
,11K,kg,Of polymers of vinyl chloride,,
,19E,kg,Of other plastics,,
,29B,kg,Other,,
39.18,,,"Floor coverings of plastics, whether or not self-adhesive, in rolls or in",,
,,,"the form of tiles; wall or ceiling coverings of plastics, as defined in",,
,,,Note 9 to this Chapter:,,
3918.1,,,Of polymers of vinyl chloride:,,
,,,Floorcoverings:,,
3918.10.01,00H,m2,Underlay of cellular plastics,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3918.10.09,,,Other,Free,Free
,01G,m2,Tiles,,
,09B,m2,Other,,
3918.10.19,00D,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
3918.9,,,Of other plastics:,,
,,,Floorcoverings:,,
3918.90.01,00G,m2,Underlay of cellular plastics,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3918.90.09,,,Other,Free,Free
,01F,m2,Tiles,,
,09A,m2,Other,,
,,,Other:,,
3918.90.11,00B,kg,Worked,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other:,,
3918.90.21,,,Self-adhesive,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01F,kg,Of alkyds,,
,09A,kg,Of polyamides,,
,19J,kg,Of other plastics,,
,,,Other:,,
3918.90.31,00C,kg,Of polycarbonates; of polyethylene terephthalate,Free,Free
3918.90.39,,,Of other plastics,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of alkyds:,,
,01B,kg,Monolayer,,
,09H,kg,Multilayer,,
,,,Of polyamides:,,
,11K,kg,Monolayer,,
,19E,kg,Multilayer,,
,29B,kg,Of other plastics,,
39.19,,,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes,",,
,,,"of plastics, whether or not in rolls:",,
3919.1,,,In rolls of a width not exceeding 20 cm:,,
3919.10.01,,,Of a thickness not exceeding 0.5 mm,5,Free
,,,,,*See Below
,,,,,CA 2
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01D,m2,Of polymers of ethylene,,
,11A,m2,Of polymers of propylene,,
,21J,m2,Of polymers and copolymers of styrene,,
,31F,m2,Of polymers of vinyl chloride,,
,41C,m2,Of polyesters,,
,51L,m2,Of regenerated cellulose,,
,61H,m2,Of chemical derivatives of cellulose,,
,69C,m2,Of other plastics,,
3919.10.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01E,m2,Of polymers of ethylene,,
,11B,m2,Of polymers of propylene,,
,21K,m2,Of polymers and copolymers of styrene,,
,31G,m2,Of polymers of vinyl chloride,,
,41D,m2,Of polyesters,,
,51A,m2,Of regenerated cellulose,,
,61J,m2,Of chemical derivatives of cellulose,,
,69D,m2,Of other plastic,,
3919.9,,,Other:,,
3919.90.01,00E,m2,Laminated fibre reinforced sheets,5,Free
,,,,,*See Below
,,,,,CA 2
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Self-adhesive plates, sheets, film, foil, tape, strip and, etc.continued",,
,,,Othercontinued,,
3919.90.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA 2
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,In rolls of a width not exceeding 60 cm:,,
,,,Of a thickness exceeding 0.02 mm but not exceeding 0.25 mm:,,
,02B,m2,"Coverings for books, shelves and furniture",,
,,,Other:,,
,06E,m2,Of polymers of ethylene,,
,08A,m2,Of polymers of propylene,,
,12K,m2,Of polymers and copolymers of styrene,,
,16B,m2,Of polymers of vinyl chloride,,
,18J,m2,Of acrylic polymers and copolymers,,
,22G,m2,Of polymers of vinyl acetate,,
,24C,m2,Of polyurethanes,,
,26K,m2,Of polyesters,,
,28F,m2,Of regenerated cellulose,,
,32D,m2,Of cellulose or its chemical derivatives,,
,38C,m2,Of other plastics,,
,,,Other:,,
,42A,m2,Of polymers of ethylene,,
,46D,m2,Of polymers of propylene,,
,48L,m2,Of polymers and copolymers of styrene,,
,53G,m2,Of polymers of vinyl chloride,,
,55C,m2,Of acrylic polymers and copolymers,,
,57K,m2,Of polymers of vinyl acetate,,
,61H,m2,Of polyurethanes,,
,63D,m2,Of polyesters,,
,65L,m2,Of regenerated cellulose,,
,67G,m2,Of cellulose or its chemical derivatives,,
,69C,m2,Of other plastics,,
,,,Other:,,
,71E,m2,Of polymers of ethylene,,
,73A,m2,Of polymers of propylene,,
,75H,m2,Of polymers and copolymers of styrene,,
,78B,m2,Of polymers of vinyl chloride,,
,80D,m2,Of acrylic polymers and copolymers,,
,83J,m2,Of polymers of vinyl acetate,,
,85E,m2,Of polyurethanes,,
,87A,m2,Of polyesters,,
,91K,m2,Of regenerated cellulose,,
,95B,m2,Of cellulose or its chemical derivatives,,
,99E,m2,Of other plastics,,
39.2,,,"Other plates, sheets, film, foil and strip, of plastics, non-cellular and",,
,,,"not reinforced, laminated, supported or similarly combined with other",,
,,,materials:,,
3920.1,,,Of polymers of ethylene:,,
3920.10.01,10G,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.10.09,10H,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3920.2,,,Of polymers of propylene:,,
,,,Biaxially oriented:,,
3920.20.02,10G,kg,Printed,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.20.05,10F,kg,Other,Free,Free
3920.20.09,10A,m2,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3920.20.29,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm:,,
,03K,kg,Strapping tape,,
,10B,kg,Other,,
,,,Other:,,
,12J,kg,Strapping tape,,
,29C,kg,Other,,
3920.3,,,Of polymers of styrene:,,
3920.30.01,10D,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
3920.30.09,10E,kg,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.30.29,10F,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Of polymers of vinyl chloride:,,
3920.43.00,,,Containing by weight not less than 6% of plasticisers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10E,kg,Of a thickness not exceeding 1 mm and exceeding 20 cm in width,,
,15F,kg,Of a thickness exceeding 1 mm,,
,29F,kg,Other,,
,,,"Other plates, sheets, film, foil and strip, of plastics, etc.continued",,
,,,Of polymers of vinyl chloridecontinued,,
3920.49,,,Other,,
3920.49.11,10D,m2,Of a thickness not exceeding 0.5 mm and of a width not exceeding,,
,,,20 cm,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3920.49.15,,,Of a thickness not exceeding 0.25 mm and exceeding 20 cm in width,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,15L,kg,Printed,,
,29L,kg,Other,,
3920.49.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
